requested_density,run,initial_fuel,final_fuel,burned_fuel,burn_fraction,duration_generations,peak_active_fire,peak_active_fraction,time_to_peak,max_burn_rate,dynamic_frames,initial_grass,burned_grass_fraction,initial_bush,burned_bush_fraction,initial_tree,burned_tree_fraction
86.0,6,225555.0,224095.0,1460.0,0.006472922347099377,143.0,38.0,0.0001684733213628605,22.0,0.00013743876216443883,144,74882.0,0.010656766646190006,75169.0,0.00619936409956232,75504.0,0.002595888959525323
86.0,7,225650.0,225155.0,495.0,0.0021936627520496342,43.0,38.0,0.0001684023930866386,17.0,0.0001462441834699756,44,74776.0,0.003530544559751792,75437.0,0.002081206834842319,75437.0,0.0009809509922186726
86.0,8,225396.0,224449.0,947.0,0.0042014942589930614,109.0,26.0,0.00011535253509379049,2.0,8.429608333776997e-05,110,75470.0,0.006850404134093017,75200.0,0.003949468085106383,74726.0,0.001779835666300886
86.0,9,225311.0,224787.0,524.0,0.002325674290203319,52.0,30.0,0.00013314929142385415,2.0,9.764281371082636e-05,53,75170.0,0.0038180125049886923,75258.0,0.0023120465598341707,74883.0,0.000841312447417972
86.0,10,225846.0,225309.0,537.0,0.0023777264153449695,77.0,26.0,0.00011512269422526854,2.0,7.527253083959867e-05,78,75150.0,0.0038456420492348634,75147.0,0.0023686906995621913,75549.0,0.0009265509801585726
86.0,11,225542.0,223745.0,1797.0,0.007967473907298862,168.0,53.0,0.00023498949197932093,92.0,0.00018178432398400298,169,75042.0,0.012552970336611497,75230.0,0.008321148478000797,75270.0,0.0030423807625880165
86.0,12,225134.0,224296.0,838.0,0.003722227651087797,88.0,31.0,0.00013769577229561062,64.0,0.0001110449776577505,89,75348.0,0.006171364867017041,74976.0,0.0036278275714895433,74810.0,0.0013500868867798422
86.0,13,225057.0,223681.0,1376.0,0.006114006673864843,72.0,59.0,0.00026215580941716987,38.0,0.00019106270855827635,73,74941.0,0.009647589437023792,75065.0,0.006247918470658763,75051.0,0.002451666200317118
86.0,14,225489.0,223108.0,2381.0,0.01055927340136326,135.0,43.0,0.00019069666369534656,99.0,0.0001596530207681971,136,75304.0,0.01771486242430681,74856.0,0.009778775248477076,75329.0,0.0041816564669649135
86.0,15,225272.0,222554.0,2718.0,0.01206541425476757,192.0,42.0,0.00018644127987499557,72.0,0.00014205049895237758,193,75203.0,0.01910828025477707,75163.0,0.012359804691137927,74906.0,0.004699223026192828
86.0,16,225147.0,224899.0,248.0,0.001101502573873958,32.0,32.0,0.0001421293643708333,2.0,8.438931009518226e-05,33,74929.0,0.0017349757770689586,74875.0,0.0010684474123539233,75343.0,0.0005043600599923018
86.0,17,225703.0,223574.0,2129.0,0.009432750118518584,82.0,77.0,0.00034115629832124516,37.0,0.0002746972791677559,83,75068.0,0.015479298769116,75377.0,0.00927338578080847,75258.0,0.0035610832071009063
86.0,18,225343.0,224863.0,480.0,0.0021300861353580986,54.0,31.0,0.00013756806290854387,2.0,9.319126842191681e-05,55,74802.0,0.0033154193738135344,75471.0,0.002040518874799592,75070.0,0.0010390302384441189
86.0,19,225086.0,224514.0,572.0,0.0025412508996561314,74.0,40.0,0.00017770985312280638,6.0,0.00011106865820175399,75,74843.0,0.004208810443194421,75099.0,0.002383520419712646,75144.0,0.0010380070265091025
86.0,20,225721.0,225176.0,545.0,0.002414485138733215,50.0,30.0,0.00013290743882935128,2.0,0.00010189570310250265,51,75839.0,0.0037052176320890307,74890.0,0.0025103485111496863,74992.0,0.0010134414337529337
86.0,21,225477.0,224299.0,1178.0,0.005224479658679156,84.0,31.0,0.00013748630680734622,25.0,0.00011531109603196779,85,74794.0,0.008530095997005107,75230.0,0.004718862156054765,75453.0,0.0024518574476826635
86.0,22,225376.0,225083.0,293.0,0.0013000496947323584,33.0,35.0,0.0001552960386199063,2.0,7.986653414738038e-05,34,74918.0,0.001922101497637417,75035.0,0.0013593656293729593,75423.0,0.0006231520888853533
86.0,23,225450.0,224206.0,1244.0,0.005517853182523841,86.0,52.0,0.00023064981148813483,29.0,0.00018629407850964737,87,75151.0,0.008689172466101583,75081.0,0.005487406933844781,75218.0,0.0023797495280385014
86.0,24,225658.0,224224.0,1434.0,0.006354749222274415,79.0,48.0,0.00021271127103847414,24.0,0.00015067048365225252,80,75266.0,0.010163951850769272,75228.0,0.006287552507045249,75164.0,0.0026076313128625406
86.0,25,225320.0,219109.0,6211.0,0.027565240546777916,270.0,66.0,0.0002929167406355406,154.0,0.00023965915142907864,271,75281.0,0.045110984179274984,75015.0,0.026634673065386923,75024.0,0.01088984858178716
86.0,26,225419.0,224622.0,797.0,0.0035356380784228483,83.0,37.0,0.00016413878155789884,2.0,7.54151158509265e-05,84,75167.0,0.005866936288530872,75221.0,0.0033634224485183657,75031.0,0.0013727659234183205
86.0,27,225830.0,225420.0,410.0,0.0018155249523978214,38.0,28.0,0.0001239870699198512,2.0,7.084975423991498e-05,39,74966.0,0.003014699997332124,75221.0,0.0018080057430770661,75643.0,0.0006345597081025343
86.0,28,225326.0,224233.0,1093.0,0.004850749580607653,77.0,51.0,0.00022633872699999113,28.0,0.00018639659870587505,78,75033.0,0.007796569509415857,75264.0,0.004862882653061225,75029.0,0.0018926015274094018
86.0,29,225092.0,224592.0,500.0,0.0022213139516286673,60.0,34.0,0.00015104934871074937,2.0,0.0001021804417749187,61,75224.0,0.003589280017015846,75016.0,0.002066225871814013,74852.0,0.001001977235077219
86.0,30,225602.0,225084.0,518.0,0.0022960789354704303,61.0,37.0,0.00016400563824788786,9.0,0.000128544959707804,62,74927.0,0.0038037022702096706,74734.0,0.002181068857548104,75941.0,0.0009217682147983303
87.0,1,228180.0,222126.0,6054.0,0.02653168551143834,262.0,72.0,0.0003155403628714173,183.0,0.00023665527215356298,263,75984.0,0.042140450621183406,76014.0,0.02623200989291446,76182.0,0.011262502953453572
87.0,2,227886.0,227411.0,475.0,0.00208437552109388,34.0,43.0,0.00018869083664639337,8.0,0.0001360329287450743,35,76349.0,0.00319585063327614,76138.0,0.002075179279728913,75399.0,0.0009681826018912718
87.0,3,228099.0,218351.0,9748.0,0.04273582961784138,376.0,125.0,0.0005480076633391642,58.0,0.0004252539467511914,377,76344.0,0.06693387823535576,75693.0,0.04382175366282219,76062.0,0.017367410796455523
87.0,4,228206.0,227232.0,974.0,0.004268073582640246,71.0,49.0,0.00021471828085151135,54.0,0.0001402241834132319,72,76511.0,0.006548078054136007,75952.0,0.004423846639983148,75743.0,0.0018087480031157995
87.0,5,227894.0,225545.0,2349.0,0.010307423626773851,90.0,117.0,0.0005133965791113412,40.0,0.0003642044108225754,91,75870.0,0.01594833267431132,76074.0,0.010437205878486736,75950.0,0.004542462146148782
87.0,6,228042.0,224469.0,3573.0,0.015668166390401767,180.0,63.0,0.0002762648985713158,142.0,0.00021487269888880117,181,76289.0,0.024380972355123282,75929.0,0.01596228055156791,75824.0,0.006607406625870437
87.0,7,228244.0,223258.0,4986.0,0.02184504302413207,221.0,70.0,0.0003066893324687615,54.0,0.00026725784686563504,222,76031.0,0.03497257697518118,76087.0,0.021514844848660085,76126.0,0.009063920342589916
87.0,8,228179.0,227118.0,1061.0,0.004649858225340631,55.0,47.0,0.00020597863957682347,16.0,0.00016653592135998493,56,76373.0,0.00717531064643264,76268.0,0.004641527246027168,75538.0,0.002104900844608012
87.0,9,228018.0,221820.0,6198.0,0.027182064573849432,274.0,72.0,0.0003157645449043497,154.0,0.0002412090273574893,275,76067.0,0.04285695505278241,76243.0,0.027399236651233557,75708.0,0.011214138532255507
87.0,10,228141.0,225890.0,2251.0,0.009866705239303764,116.0,63.0,0.00027614501558246874,35.0,0.00020601294813295287,117,76017.0,0.015864872331189075,76292.0,0.009948618465894196,75832.0,0.003771494883426522
87.0,11,227888.0,227330.0,558.0,0.002448571227971635,42.0,32.0,0.00014041985536754898,5.0,0.00010092677104542582,43,75954.0,0.003831266292756142,75884.0,0.0024774656053977123,76050.0,0.0010387902695595003
87.0,12,228139.0,227928.0,211.0,0.0009248747474127615,14.0,38.0,0.0001665651203871324,9.0,0.000122732193969466,15,76334.0,0.0012052296486493568,75870.0,0.0010807960985896928,75935.0,0.00048725883979719496
87.0,13,228165.0,227532.0,633.0,0.0027743080665308,54.0,33.0,0.00014463217408454407,2.0,0.00010956982885192734,55,75768.0,0.004645760743321719,76239.0,0.0026626792061805638,76158.0,0.0010241865595209958
87.0,14,228327.0,227408.0,919.0,0.004024929158618998,75.0,37.0,0.00016204829039053638,55.0,0.00013139050572205652,76,76438.0,0.00673748659043931,75734.0,0.003657538225895899,76155.0,0.0016676515002297945
87.0,15,227951.0,223986.0,3965.0,0.017394089080548014,154.0,73.0,0.0003202442630214388,53.0,0.00024566683190685717,155,76232.0,0.028124672053730718,75990.0,0.01648901171206738,75729.0,0.007500429161879861
87.0,16,228124.0,226694.0,1430.0,0.006268520629131525,110.0,51.0,0.00022356262383615928,21.0,0.00015342533008363873,111,75814.0,0.00978711056005487,75878.0,0.006194153773162181,76432.0,0.002852208499057986
87.0,17,228148.0,227033.0,1115.0,0.004887178498167856,80.0,48.0,0.00021038974700632922,39.0,0.00014464295106685133,81,76218.0,0.008016479046944292,76017.0,0.004630543167975585,75913.0,0.002002292097532702
87.0,18,227786.0,226000.0,1786.0,0.007840692579877604,102.0,55.0,0.00024145469870843686,24.0,0.00017121333181143705,103,75908.0,0.012857669810823629,76062.0,0.007967184665141595,75816.0,0.0026907249129471352
87.0,19,227992.0,226830.0,1162.0,0.005096670058598547,66.0,44.0,0.00019298922769219972,21.0,0.00015351415839152252,67,76075.0,0.00842589549786395,76065.0,0.005100900545586012,75852.0,0.0017534145441122186
87.0,20,228062.0,226980.0,1082.0,0.004744323911918689,85.0,34.0,0.00014908226710280538,22.0,0.00011400408660802764,86,76343.0,0.007571093616965537,75960.0,0.00479199578725645,75759.0,0.0018479652582531448
87.0,21,228148.0,227129.0,1019.0,0.004466399004155197,81.0,35.0,0.00015340919052544839,35.0,0.00010957799323246314,82,76071.0,0.007098631541586149,75596.0,0.004550505317741679,76481.0,0.0017651442842013048
87.0,22,228143.0,227895.0,248.0,0.0010870375159439474,23.0,39.0,0.00017094541581376592,2.0,8.766431580193124e-05,24,76122.0,0.0017997425185885816,75603.0,0.000992024126026745,76418.0,0.0004710931979376587
87.0,23,227785.0,224964.0,2821.0,0.012384485369976075,146.0,89.0,0.00039071931865574994,73.0,0.00026340628223983143,147,76075.0,0.019323036477160698,75547.0,0.012349927859478206,76163.0,0.0054882291926526
87.0,24,227923.0,223084.0,4839.0,0.021230854279734823,212.0,66.0,0.0002895714780868978,120.0,0.00023692211843473455,213,75968.0,0.03365890901432182,75839.0,0.022112633341684357,76116.0,0.007948394555678175
87.0,25,228212.0,226758.0,1454.0,0.006371268820219796,89.0,49.0,0.00021471263561951168,34.0,0.00016212994934534556,90,75925.0,0.010312808692788937,76196.0,0.006089558507008242,76091.0,0.002720426857315583
87.0,26,227752.0,225356.0,2396.0,0.010520214970669852,106.0,66.0,0.0002897888931820577,64.0,0.00022392778109522638,107,75893.0,0.016668203918674976,75796.0,0.010501873449786269,76063.0,0.004404243850492355
87.0,27,228251.0,227132.0,1119.0,0.004902497688947694,109.0,33.0,0.00014457767983491857,20.0,0.00011829082895584247,110,76071.0,0.008031970133165069,76276.0,0.004850804971419581,75904.0,0.0018180860033726813
87.0,28,228120.0,224821.0,3299.0,0.014461686831492198,112.0,81.0,0.0003550762756443977,49.0,0.0002849377520603191,113,75975.0,0.02300756827903916,76265.0,0.014449616468891365,75880.0,0.0059172377438060095
87.0,29,227891.0,226930.0,961.0,0.004216928268338811,71.0,35.0,0.0001535821949967309,2.0,0.00010970156785480778,72,76603.0,0.007414853204182604,75868.0,0.0037960668529551326,75420.0,0.0013922036595067622
87.0,30,227863.0,223116.0,4747.0,0.020832693328886216,232.0,60.0,0.00026331611538512174,59.0,0.00021504149423118277,233,75782.0,0.033635955767860444,75924.0,0.02077077077077077,76157.0,0.008154207755032367
88.0,1,230516.0,225234.0,5282.0,0.02291381075500182,200.0,105.0,0.00045549983515244064,65.0,0.00032969511877700464,201,76950.0,0.03559454191033139,76909.0,0.02341728536322147,76657.0,0.009679481325906309
88.0,2,230759.0,220037.0,10722.0,0.046464059906655863,451.0,89.0,0.0003856837653135956,138.0,0.0002730121035365901,452,76891.0,0.07250523468286275,77041.0,0.04615724094962423,76827.0,0.02070886537285069
88.0,3,231027.0,226330.0,4697.0,0.020330956987711393,226.0,69.0,0.000298666389642769,185.0,0.00020776792322975236,227,76938.0,0.03167485507811484,77149.0,0.020233573993182024,76940.0,0.009085001299714063
88.0,4,230504.0,230291.0,213.0,0.0009240620553222504,26.0,32.0,0.00013882622427376532,2.0,6.941311213688266e-05,27,76819.0,0.0014709902498079902,76838.0,0.0008849787865379109,76847.0,0.00041641183130115687
88.0,5,230507.0,227499.0,3008.0,0.01304949524309457,116.0,74.0,0.0003210314654218744,59.0,0.00023860446754328502,117,77114.0,0.02041133905646186,76966.0,0.013148663046020321,76427.0,0.005521608855509179
88.0,6,230663.0,225027.0,5636.0,0.024433914411934293,245.0,73.0,0.0003164790191751603,174.0,0.00022977243857922596,246,76794.0,0.03789358543636222,76665.0,0.024861410030652842,77204.0,0.010621211336200196
88.0,7,230981.0,227846.0,3135.0,0.013572544927937795,159.0,62.0,0.0002684203462622467,22.0,0.0001991505794848927,160,77048.0,0.020896064790779774,76977.0,0.013289683931563974,76956.0,0.006523208066947347
88.0,8,231154.0,226699.0,4455.0,0.019272865708575237,136.0,124.0,0.0005364389108559661,62.0,0.0004239597843861668,137,77028.0,0.030560315729345172,76914.0,0.018501183139610473,77212.0,0.008781018494534528
88.0,9,230903.0,230686.0,217.0,0.0009397885692260386,19.0,34.0,0.0001472479785884116,2.0,9.527810379250162e-05,20,76966.0,0.001494166255229582,77192.0,0.0008809203026220333,76745.0,0.00044302560427389405
88.0,10,230857.0,227127.0,3730.0,0.01615718821608182,266.0,55.0,0.00023824272168485253,44.0,0.00017326743395262002,267,76431.0,0.025186115581374048,77171.0,0.016418084513612628,77255.0,0.006963950553362242
88.0,11,230683.0,229820.0,863.0,0.003741064577797237,52.0,49.0,0.00021241270488072376,12.0,0.0001560583137899195,53,76562.0,0.005825344165512917,76835.0,0.0036051278714127675,77286.0,0.0018114535620940403
88.0,12,231066.0,226497.0,4569.0,0.019773571187452935,191.0,61.0,0.00026399383725861874,113.0,0.0002034050877238538,192,77071.0,0.03071194093757704,77404.0,0.01997312800372074,76591.0,0.008564974997062318
88.0,13,230593.0,218406.0,12187.0,0.052850693646381286,344.0,111.0,0.0004813676043938888,154.0,0.0003729514772781481,345,76611.0,0.08270352821396405,76975.0,0.05257551152971744,77007.0,0.023426441752048516
88.0,14,230600.0,218862.0,11738.0,0.05090199479618387,311.0,111.0,0.0004813529921942758,131.0,0.0003512575888985256,312,77020.0,0.08065437548688652,76466.0,0.050597651243690006,77114.0,0.021487667608994475
88.0,15,230776.0,227818.0,2958.0,0.012817624016362187,205.0,46.0,0.00019932748639373246,10.0,0.0001516622179082747,206,76767.0,0.020594786822462775,77221.0,0.012509550510871395,76788.0,0.0053523988123144245
88.0,16,230766.0,223446.0,7320.0,0.03172044408621721,340.0,94.0,0.00040733903607983844,205.0,0.0003076709740603035,341,77043.0,0.04943992315979388,76795.0,0.031955205417019336,76928.0,0.013740120632279534
88.0,17,230836.0,220608.0,10228.0,0.04430851340345527,318.0,109.0,0.0004721967110849261,103.0,0.00035523055329324715,319,77015.0,0.06859702655326884,76788.0,0.04491587227170912,77033.0,0.019420248464943595
88.0,18,230792.0,229191.0,1601.0,0.0069369822177545145,136.0,37.0,0.0001603175153384866,75.0,0.0001299871745987729,137,76598.0,0.010613854147627876,77135.0,0.007195177286575484,77059.0,0.0030236571977316083
88.0,19,230638.0,230047.0,591.0,0.002562457183985293,83.0,28.0,0.00012140237081487006,2.0,8.67159791534786e-05,84,76510.0,0.004339302052019344,76997.0,0.00250659116588958,77131.0,0.0008556870778286292
88.0,20,230432.0,226973.0,3459.0,0.015010935981113735,136.0,89.0,0.0003862310790168032,72.0,0.00028641855297875294,137,76943.0,0.02378383998544377,76688.0,0.015008867097851033,76801.0,0.00622387729326441
88.0,21,230617.0,228276.0,2341.0,0.01015102962921207,138.0,46.0,0.0001994649136880629,37.0,0.00015610297592978835,139,76499.0,0.016457731473614033,77242.0,0.00986509929830921,76876.0,0.004162547479057183
88.0,22,230534.0,228561.0,1973.0,0.008558390519402779,118.0,45.0,0.00019519897281962748,65.0,0.00014748366835260743,119,76957.0,0.013358109073898412,76735.0,0.008653156968788689,76842.0,0.003656854324457979
88.0,23,230841.0,229130.0,1711.0,0.0074120281925654456,79.0,66.0,0.0002859110816536057,45.0,0.00020793533211171326,80,76972.0,0.011783505690380917,77005.0,0.0071294071813518605,76864.0,0.003317547876769359
88.0,24,230607.0,227571.0,3036.0,0.013165255174387594,162.0,57.0,0.0002471737631554983,100.0,0.00019080079962880572,163,76787.0,0.020771745217289386,77063.0,0.013625215732582432,76757.0,0.005093997941555819
88.0,25,230822.0,220406.0,10416.0,0.04512568126088501,348.0,106.0,0.00045922832312344575,112.0,0.0003422550710070964,349,77211.0,0.06921293598062453,76906.0,0.045679140769250774,76705.0,0.02032462029854638
88.0,26,230729.0,216335.0,14394.0,0.06238487576334141,449.0,121.0,0.0005244247580494866,54.0,0.0004204066242214893,450,77304.0,0.09783452343992549,76672.0,0.06214785058430718,76753.0,0.02691751462483551
88.0,27,230702.0,229998.0,704.0,0.0030515556865566835,72.0,29.0,0.00012570328822463612,2.0,9.969571135057347e-05,73,76815.0,0.004634511488641541,76813.0,0.0031114524885110595,77074.0,0.0014142252899810573
88.0,28,230630.0,230207.0,423.0,0.0018341065776351733,36.0,29.0,0.00012574253132723409,2.0,8.671898712223041e-05,37,76704.0,0.002985502711722987,76918.0,0.0017551158376452845,77008.0,0.0007661541658009558
88.0,29,230886.0,225905.0,4981.0,0.02157341718423811,215.0,91.0,0.0003941339015791343,171.0,0.00031184220784283154,216,76650.0,0.03385518590998043,76994.0,0.021404265267423436,77242.0,0.009554387509386085
88.0,30,230646.0,230555.0,91.0,0.00039454401983992786,19.0,27.0,0.0001170625113810775,2.0,4.76921342663649e-05,20,76526.0,0.0005619005305386404,77217.0,0.00044031754665423416,76903.0,0.00018204751440125872
89.0,1,233113.0,225102.0,8011.0,0.034365307812091135,233.0,119.0,0.00051048204089862,130.0,0.0003732095593124365,234,77866.0,0.05333521691110369,77588.0,0.0346703098417281,77659.0,0.015040111255617508
89.0,2,233468.0,232932.0,536.0,0.0022958178422738877,62.0,34.0,0.00014563023626364211,5.0,0.00011136429831925575,63,77545.0,0.003597910890450706,77895.0,0.002285127415110084,78028.0,0.0010124570666940073
89.0,3,233398.0,226526.0,6872.0,0.029443268579850728,227.0,91.0,0.00038989194423259837,93.0,0.00029563235331922294,228,77946.0,0.04506966361327073,77632.0,0.029820177246496292,77820.0,0.013415574402467233
89.0,4,233379.0,208855.0,24524.0,0.10508229103732555,704.0,123.0,0.000527039707942874,454.0,0.00038992368636424016,705,77989.0,0.16142020028465554,77733.0,0.10584951050390438,77657.0,0.047735555069085854
89.0,5,233031.0,168073.0,64958.0,0.2787526123133832,1470.0,294.0,0.0012616347181276311,523.0,0.000935497852217087,1471,78014.0,0.42932037839362164,77322.0,0.2827914435736272,77695.0,0.12354720380976897
89.0,6,233324.0,231735.0,1589.0,0.006810272410896436,70.0,74.0,0.0003171555433645917,44.0,0.00024000960038401536,71,77708.0,0.010719617027847841,77618.0,0.006570640830735139,77998.0,0.00315392702376984
89.0,7,233331.0,199912.0,33419.0,0.14322571797146544,771.0,179.0,0.0007671505286481437,265.0,0.0005700057000570006,772,78066.0,0.21868675223528808,77485.0,0.14503452281086662,77780.0,0.06568526613525327
89.0,8,232945.0,231506.0,1439.0,0.006177423855416515,110.0,62.0,0.0002661572474189186,18.0,0.00021035008263753247,111,77213.0,0.009674536671285924,78088.0,0.0060700747874193215,77644.0,0.002807686363402195
89.0,9,233573.0,208698.0,24875.0,0.10649775444935844,803.0,117.0,0.0005009140611286408,458.0,0.00040244377560762586,804,78182.0,0.16304264408687422,77897.0,0.10837387832650808,77494.0,0.04756497277208558
89.0,10,233347.0,210058.0,23289.0,0.09980415432810363,820.0,124.0,0.0005313974467209778,721.0,0.0004071190116007491,821,77436.0,0.15399814039981405,77905.0,0.10158526410371606,78006.0,0.044227367125605724
89.0,11,233271.0,212971.0,20300.0,0.08702324763901213,495.0,140.0,0.0006001603285449113,292.0,0.00048441512232553553,496,77686.0,0.1356615091522282,78050.0,0.08745675848814863,77535.0,0.03785387244470239
89.0,12,233225.0,233075.0,150.0,0.0006431557508843392,19.0,38.0,0.00016293279022403258,2.0,8.575410011791189e-05,20,77583.0,0.0010827114187386413,77713.0,0.0005404501177409185,77929.0,0.00030797264176365665
89.0,13,233356.0,233152.0,204.0,0.0008742007919230703,20.0,26.0,0.00011141774799019523,2.0,7.713536399321209e-05,21,77800.0,0.0013496143958868895,77610.0,0.000901945625563716,77946.0,0.00037205244656557103
89.0,14,233385.0,198024.0,35361.0,0.15151359341860016,782.0,180.0,0.0007712577929172826,318.0,0.0005441652205583049,783,77775.0,0.23308261009321762,77924.0,0.1528668959498999,77686.0,0.0684936796848853
89.0,15,233312.0,224815.0,8497.0,0.03641904402688246,335.0,84.0,0.0003600329172952956,250.0,0.00026573858181319437,336,77646.0,0.05478711073332818,78097.0,0.03722294070194758,77569.0,0.017223375317459294
89.0,16,233382.0,180383.0,52999.0,0.22709120669117583,781.0,265.0,0.001135477457558852,180.0,0.0008269703747504092,782,78075.0,0.34471982068523854,77803.0,0.23145637057697005,77504.0,0.10421397605284889
89.0,17,233313.0,232214.0,1099.0,0.004710410478627423,60.0,48.0,0.0002057322138072032,29.0,0.00015001307256775235,61,77713.0,0.007025851530631941,77942.0,0.004554668856329065,77658.0,0.0025496407324422468
89.0,18,233381.0,190427.0,42954.0,0.18405097244420068,871.0,180.0,0.0007712710117790223,609.0,0.0005827380977885946,872,77799.0,0.2835512024576151,77778.0,0.18749517858520404,77804.0,0.08111408153822426
89.0,19,233274.0,160764.0,72510.0,0.31083618405823193,847.0,285.0,0.0012217392422644614,496.0,0.0008873685022762931,848,77965.0,0.477483486179696,77458.0,0.3157582173565029,77851.0,0.13904766798114346
89.0,20,233278.0,205980.0,27298.0,0.11701917883383774,568.0,199.0,0.0008530594398100121,195.0,0.0006601565514107631,569,77714.0,0.1811900043750161,77892.0,0.11793252195347403,77672.0,0.05189772376145844
89.0,21,233280.0,230085.0,3195.0,0.013695987654320988,135.0,107.0,0.000458676268861454,78.0,0.0003215020576131687,136,77302.0,0.021176683656309023,78002.0,0.013307351093561704,77976.0,0.006668718580075921
89.0,22,233438.0,231640.0,1798.0,0.007702259272269296,104.0,56.0,0.00023989239112740855,62.0,0.00018420308604426015,105,77826.0,0.011949734022049187,77847.0,0.007604660423651522,77765.0,0.003549154503954221
89.0,23,233543.0,224505.0,9038.0,0.03869951143900695,329.0,74.0,0.000316858137473613,87.0,0.00024406640318913435,330,77672.0,0.05950664332063034,78015.0,0.03941549701980388,77856.0,0.01722410604192355
89.0,24,232899.0,189016.0,43883.0,0.18842073173349821,750.0,188.0,0.0008072168622450075,315.0,0.0005796504063993405,751,77572.0,0.2908265869128036,77724.0,0.19039164222119295,77603.0,0.08408180096130305
89.0,25,233139.0,230125.0,3014.0,0.01292790995929467,168.0,56.0,0.0002402000523292971,95.0,0.00018015003924697285,169,77631.0,0.02021099818371527,77692.0,0.013077279513978274,77816.0,0.005513005037524416
89.0,26,233191.0,224735.0,8456.0,0.03626211989313481,313.0,88.0,0.00037737305470622796,128.0,0.0002787414608625547,314,77830.0,0.054876011820634715,77592.0,0.03728477162594082,77769.0,0.016613303501395157
89.0,27,233242.0,213987.0,19255.0,0.0825537424649077,420.0,147.0,0.0006302466965640836,83.0,0.0004587509968187548,421,77919.0,0.12638765897919635,77561.0,0.08481066515387889,77762.0,0.03638023713381858
89.0,28,233107.0,228954.0,4153.0,0.017815852805793047,215.0,73.0,0.00031316090893881353,136.0,0.0002402330260352542,216,77826.0,0.02748438825071313,77729.0,0.018191408611972364,77552.0,0.007736744377965752
89.0,29,232917.0,231444.0,1473.0,0.0063241412176869875,66.0,51.0,0.0002189621195533173,25.0,0.00018461512040769887,67,77474.0,0.009745204842915042,77783.0,0.0061581579522517775,77660.0,0.003077517383466392
89.0,30,233375.0,216268.0,17107.0,0.0733026245313337,441.0,119.0,0.0005099089448312802,172.0,0.00038136047134440277,442,77405.0,0.11368774626962083,78068.0,0.07470410411436183,77902.0,0.03177068624682293
90.0,1,236086.0,165902.0,70184.0,0.2972814991147294,931.0,384.0,0.001626525926992706,598.0,0.0012029514668383556,932,78170.0,0.4498400921069464,79027.0,0.3040353296974452,78889.0,0.13934769105959005
90.0,2,235809.0,234948.0,861.0,0.0036512601300204826,79.0,29.0,0.00012298088707386062,46.0,0.00011025872634208194,80,78320.0,0.005630745658835546,78697.0,0.0036468988652680534,78792.0,0.0016879886282871357
90.0,3,235962.0,149411.0,86551.0,0.36680058653512004,1439.0,242.0,0.001025588866003848,178.0,0.0007628346937218705,1440,78357.0,0.5545260793547482,78543.0,0.3753739989559859,79062.0,0.1722319192532443
90.0,4,235814.0,233864.0,1950.0,0.008269229138219104,93.0,62.0,0.0002629190802920946,45.0,0.00021203151636459245,94,78683.0,0.012582133370613728,78725.0,0.008383613845665291,78406.0,0.0038262377879243934
90.0,5,236113.0,132260.0,103853.0,0.43984448124415004,904.0,331.0,0.0014018711379720726,595.0,0.0010461092781845981,905,78753.0,0.6593653575101901,78839.0,0.4485597229797435,78521.0,0.2109244660664026
90.0,6,235759.0,131639.0,104120.0,0.44163743483811857,1193.0,462.0,0.0019596282644565003,559.0,0.0014082177138518572,1194,78844.0,0.6622444320430216,78557.0,0.45305956184681184,78358.0,0.2082110314198933
90.0,7,235753.0,234155.0,1598.0,0.00677828065814645,141.0,39.0,0.00016542737526139647,49.0,0.00011876837198254105,142,78333.0,0.010621321792858693,78841.0,0.006481399271952411,78579.0,0.0032451418317871188
90.0,8,235745.0,206594.0,29151.0,0.12365479649621414,577.0,135.0,0.0005726526543510997,174.0,0.0004453965089397442,578,78664.0,0.18669276924641512,78688.0,0.12516520943472956,78393.0,0.05888280841401656
90.0,9,235919.0,234268.0,1651.0,0.006998164624299018,104.0,63.0,0.0002670408063784604,66.0,0.00019074343312747171,105,78524.0,0.010862920890428404,78681.0,0.006786898997216609,78714.0,0.0033539141702873696
90.0,10,235897.0,234534.0,1363.0,0.0057779454592470445,104.0,42.0,0.00017804380725486123,19.0,0.00011869587150324082,105,78501.0,0.00839479751850295,78430.0,0.005890603085553997,78966.0,0.00306461008535319
90.0,11,236013.0,225193.0,10820.0,0.045844932270680004,331.0,89.0,0.00037709787172740484,257.0,0.00027117150326465067,332,78659.0,0.06970594591845815,78764.0,0.04606165253161343,78590.0,0.02174576918182975
90.0,12,236063.0,141955.0,94108.0,0.3986562909053939,1420.0,248.0,0.0010505670096542024,1243.0,0.0007963975718346374,1421,78316.0,0.6089815618775218,78822.0,0.404645911040065,78925.0,0.18397212543554006
90.0,13,235918.0,135739.0,100179.0,0.4246348307462762,1136.0,316.0,0.0013394484524283862,763.0,0.0010342576657991335,1137,78490.0,0.6405019747738565,78705.0,0.43463566482434407,78723.0,0.19940805101431602
90.0,14,235944.0,125410.0,110534.0,0.46847557047434985,1197.0,398.0,0.0016868409453090563,444.0,0.0012714881497304445,1198,79120.0,0.7002401415571284,78611.0,0.4789151645444022,78213.0,0.2235306151151343
90.0,15,235963.0,161401.0,74562.0,0.3159902188054907,911.0,321.0,0.0013603827718752517,389.0,0.0010298224721672466,912,78501.0,0.48121679978598997,78515.0,0.32219321148825064,78947.0,0.14552801246405817
